Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2021-04-05 02:13:58,134.115.185.161,61.70.209.153,28034,14698,TCP,1458,Control,DNS,"Soluta voluptates amet eius saepe veritatis. Sequi possimus qui aliquam nobis. Ea architecto iure praesentium.
Distinctio minima sed tempora sint impedit saepe. Dolor aperiam commodi natus.",IoC Detected,41.91,Alert Triggered,Malware,Known Pattern A,Logged,Low,Ryan Balay,Opera/9.65.(X11; Linux x86_64; vi-VN) Presto/2.9.168 Version/11.00,Segment B,"Guntur, Maharashtra",121.147.14.213,Log Data,Alert Data,Firewall
2022-09-09 19:03:39,151.5.51.29,182.193.237.187,52991,63377,ICMP,799,Data,HTTP,Officiis ad earum ratione et provident quis ipsam. Laborum dolore ex quidem.,IoC Detected,64.03,Alert Triggered,Malware,Known Pattern A,Logged,High,Riya Divan,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.19.7 (KHTML, like Gecko) Version/5.0.3 Safari/534.19.7",Segment C,"Jalna, Jharkhand",156.119.66.175,Log Data,Alert Data,Firewall
2023-07-26 16:07:38,93.0.68.115,163.43.141.64,39059,29446,TCP,538,Control,DNS,"Impedit eum ea itaque minus iusto. Vitae sed accusamus fuga nihil animi. Hic quisquam esse cum. Expedita laboriosam vitae.
Reiciendis amet corrupti. Sed dolores libero neque ut.",IoC Detected,18.22,Alert Triggered,Malware,Known Pattern A,Blocked,High,Adira Subramaniam,Opera/8.97.(X11; Linux i686; ug-CN) Presto/2.9.184 Version/11.00,Segment B,"Kolhapur, Madhya Pradesh",60.45.91.101,Log Data,Alert Data,Server
2022-10-16 13:11:48,120.10.217.176,83.221.87.211,2386,1744,TCP,252,Data,DNS,Mollitia est aperiam labore nesciunt. Libero quod voluptate ipsa quisquam id molestias. Doloribus aspernatur illum neque iste reprehenderit.,IoC Detected,47.61,Alert Triggered,Intrusion,Known Pattern B,Blocked,Medium,Rasha Chana,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9911-10-08 20:37:40 Firefox/3.6.15,Segment A,"Raurkela Industrial Township, Madhya Pradesh",114.133.230.149,Log Data,Alert Data,Firewall
2022-06-05 03:21:17,135.36.130.38,186.16.226.161,64564,45581,ICMP,796,Data,HTTP,"Hic assumenda ab magni. Unde optio debitis reprehenderit laboriosam tenetur.
Odit velit nisi quae temporibus. Velit est cumque ipsa excepturi sit. Et incidunt illo tenetur facere veritatis.",IoC Detected,40.23,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Aradhya Bath,Mozilla/5.0 (Android 2.2.1; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,Segment C,"Dibrugarh, Uttar Pradesh",35.83.240.49,Log Data,Alert Data,Firewall
2022-01-05 16:45:05,106.89.96.233,201.212.63.236,2175,11280,TCP,209,Data,FTP,"Delectus placeat architecto eveniet eaque labore. Minima ea debitis quae rerum iure voluptate.
Enim eligendi cum pariatur laudantium voluptatum.",IoC Detected,64.7,Alert Triggered,DDoS,Known Pattern B,Logged,High,Vihaan Subramanian,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),Segment C,"Bhagalpur, Telangana",24.197.39.209,Log Data,Alert Data,Server
2020-03-05 12:12:03,140.66.130.231,1.38.41.149,57012,60717,UDP,492,Control,DNS,"Nisi tempore eum ipsam qui assumenda perferendis odio. Omnis illum facilis sint provident quisquam dicta id.
Veniam sed tempora nobis sed quo exercitationem. Rem dolorem iusto eligendi.",IoC Detected,42.32,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Jiya Magar,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6 rv:5.0; os-RU) AppleWebKit/533.38.2 (KHTML, like Gecko) Version/5.1 Safari/533.38.2",Segment A,"Bikaner, Arunachal Pradesh",14.223.174.65,Log Data,Alert Data,Server
2020-11-23 15:30:24,15.107.208.97,145.145.78.10,21335,22897,UDP,1414,Control,FTP,Maiores iusto alias corrupti quae. Deleniti vitae saepe aspernatur voluptatem enim culpa. Quos nobis placeat pariatur atque laboriosam unde. Eos commodi blanditiis sint praesentium impedit corporis.,IoC Detected,56.93,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Khushi Bassi,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1; rv:1.9.4.20) Gecko/4999-10-19 07:03:42 Firefox/3.8,Segment B,"Dhanbad, Punjab",68.228.126.144,Log Data,Alert Data,Firewall
2021-09-22 07:23:02,159.31.217.197,68.77.74.63,6882,38257,UDP,418,Data,HTTP,Suscipit odit natus occaecati tenetur reprehenderit similique. Tempora voluptatibus quibusdam molestiae sequi. Exercitationem aut eius excepturi tempore quod veritatis.,IoC Detected,31.81,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Shlok Chandran,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),Segment C,"New Delhi, Jharkhand",23.31.124.181,Log Data,Alert Data,Firewall
2022-05-01 11:07:34,164.21.178.178,161.216.62.230,35968,36817,ICMP,281,Data,FTP,Possimus omnis ipsum eligendi quidem expedita. Consectetur eaque magnam perspiciatis cupiditate corporis. A voluptatum inventore hic harum corporis.,IoC Detected,45.94,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Kavya Khare,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.1),Segment B,"Jabalpur, Uttar Pradesh",198.86.114.219,Log Data,Alert Data,Server
2022-03-26 11:04:50,1.86.24.1,221.115.20.189,31024,33574,UDP,686,Control,FTP,"Error inventore reiciendis ipsa. Cum hic officia unde ullam facere adipisci aut.
Temporibus in asperiores voluptate iste. Voluptate eligendi dignissimos eos doloribus enim.",IoC Detected,78.89,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Kimaya Dutta,Mozilla/5.0 (Windows 98; Win 9x 4.90; sd-IN; rv:1.9.1.20) Gecko/6215-07-04 19:41:58 Firefox/4.0,Segment B,"Maheshtala, Mizoram",133.170.222.124,Log Data,Alert Data,Firewall
2022-09-10 13:50:33,94.224.246.186,132.100.214.59,31203,35538,UDP,589,Control,FTP,Debitis eos nam omnis ea eum ea sit. Voluptatem cupiditate voluptas ex dolorem esse eaque. Quidem similique reiciendis eum officia porro iure.,IoC Detected,10.97,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Saanvi Kara,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Segment B,"Yamunanagar, Meghalaya",113.50.96.37,Log Data,Alert Data,Server
2022-06-25 03:56:43,202.182.195.123,170.224.235.112,4082,44912,UDP,537,Control,HTTP,"Numquam rem ipsa. Quos sequi neque quis autem eveniet eveniet totam.
Blanditiis natus non vero.",IoC Detected,94.15,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Aaryahi Chander,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; wa-BE) AppleWebKit/531.21.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.21.4",Segment B,"Etawah, Haryana",118.106.64.23,Log Data,Alert Data,Firewall
2021-09-05 17:57:00,8.227.219.225,85.117.235.119,54342,33549,TCP,717,Data,HTTP,"Architecto fuga officiis recusandae expedita odit tempore. Ea blanditiis iure officiis.
Quis aut quae dolor nisi neque. Labore nemo quasi.",IoC Detected,56.59,Alert Triggered,DDoS,Known Pattern A,Logged,High,Pihu Rout,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),Segment C,"Nandyal, Kerala",24.31.177.68,Log Data,Alert Data,Firewall
2020-05-31 14:20:10,205.103.17.22,183.174.184.68,5703,50524,TCP,162,Control,DNS,Soluta sequi architecto possimus. Delectus incidunt eveniet cum reprehenderit. Dolore voluptatem modi esse vero.,IoC Detected,39.76,Alert Triggered,DDoS,Known Pattern B,Logged,High,Taran Kale,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.1),Segment A,"Rourkela, Nagaland",158.250.119.218,Log Data,Alert Data,Server
2023-05-21 19:29:40,167.182.164.211,51.180.3.134,9726,27441,UDP,303,Control,HTTP,Dignissimos quibusdam quisquam velit veritatis sit molestiae officiis. Neque dicta distinctio veniam laboriosam rem optio. Expedita sint autem voluptatum.,IoC Detected,30.23,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Aarush Dalal,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/24.0.802.0 Safari/531.2",Segment B,"Siwan, Rajasthan",27.87.138.162,Log Data,Alert Data,Firewall
2020-10-22 15:38:26,144.80.199.122,134.76.11.246,61080,39584,UDP,1126,Control,FTP,"At debitis architecto reprehenderit velit eveniet.
Nihil ipsum repudiandae ipsam ipsum. Natus aspernatur voluptas enim placeat tempore consequatur.",IoC Detected,30.29,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Pihu Wali,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/17.0.807.0 Safari/534.0",Segment A,"Arrah, Mizoram",196.2.95.168,Log Data,Alert Data,Firewall
2021-01-02 20:01:47,164.163.192.237,72.49.76.136,24511,42438,UDP,189,Data,DNS,Nesciunt eius perferendis. Placeat provident numquam repudiandae soluta unde nemo. Sint qui officia non vero officiis. Eum quasi cupiditate tenetur error.,IoC Detected,60.07,Alert Triggered,Malware,Known Pattern A,Blocked,High,Ela Bhandari,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6 rv:4.0; sv-FI) AppleWebKit/532.46.3 (KHTML, like Gecko) Version/5.0 Safari/532.46.3",Segment A,"Sri Ganganagar, Manipur",105.110.159.125,Log Data,Alert Data,Firewall
2022-04-26 01:38:58,76.151.39.221,155.28.237.240,41479,50982,TCP,1036,Data,HTTP,"Exercitationem deleniti quisquam in. Sunt alias excepturi minus ducimus nulla aliquid.
Quis repellat velit in. Temporibus occaecati illo voluptatum. Aliquam hic adipisci harum nisi deleniti.",IoC Detected,33.37,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Aarna Raja,"Mozilla/5.0 (Windows 98) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/51.0.871.0 Safari/531.1",Segment A,"Silchar, Mizoram",70.21.48.4,Log Data,Alert Data,Firewall
2020-10-26 14:39:09,8.217.71.225,59.224.214.132,45235,56113,TCP,153,Data,HTTP,Dolore commodi eius magni omnis. Possimus recusandae quo dolor dolor quaerat perferendis.,IoC Detected,9.55,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Kiara Varghese,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.44.3 (KHTML, like Gecko) Version/4.0.1 Safari/534.44.3",Segment C,"Saharsa, Rajasthan",201.141.193.114,Log Data,Alert Data,Server
2022-01-11 13:23:33,212.58.196.222,128.182.89.153,25427,15235,TCP,601,Control,DNS,"Voluptatem porro eveniet inventore. Dolor doloribus possimus nam repellat accusamus. Ad fugiat cumque.
Fugit libero provident unde. Ipsa quod architecto eligendi minus.",IoC Detected,66.66,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Tarini Dyal,Mozilla/5.0 (Android 1.6; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,Segment A,"Sambalpur, Maharashtra",5.188.151.57,Log Data,Alert Data,Server
2022-05-02 09:32:27,186.175.16.199,178.0.30.78,13186,25316,ICMP,1344,Data,FTP,Facere adipisci excepturi perferendis tenetur voluptatem reiciendis. Harum quod dolores amet sunt.,IoC Detected,73.71,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Renee Bail,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),Segment C,"Chennai, Sikkim",158.218.86.49,Log Data,Alert Data,Server
2022-03-23 15:01:30,166.201.208.110,156.159.251.27,30894,47522,ICMP,985,Data,DNS,Fuga nulla similique tempore quasi autem omnis. Error molestias omnis cum consequatur ipsa. Corrupti et suscipit.,IoC Detected,8.22,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Urvi Taneja,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; sl-SI) AppleWebKit/534.16.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6534.16.7",Segment C,"Raebareli, Andhra Pradesh",147.250.17.199,Log Data,Alert Data,Server
2022-05-15 21:16:30,83.194.15.126,80.237.235.124,21758,65174,ICMP,149,Control,DNS,Est quam magnam aliquid cumque voluptatibus assumenda. Nisi similique dolorem nam. Repellat provident asperiores consequatur quia harum dolorem.,IoC Detected,10.2,Alert Triggered,Malware,Known Pattern B,Logged,High,Kiara Varghese,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/60.0.823.0 Safari/531.1",Segment C,"South Dumdum, Meghalaya",62.188.124.147,Log Data,Alert Data,Server
2021-09-04 01:39:06,84.117.45.45,68.129.141.117,33325,3758,UDP,476,Data,FTP,"Ullam eum illo atque. Qui accusantium perspiciatis aliquam nisi. Nulla nisi modi. Unde sed quod consequatur molestias quo.
Quas repellendus aliquid quo voluptatem recusandae fugit.",IoC Detected,12.54,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Mamooty Dass,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ur-PK) AppleWebKit/532.27.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.27.4",Segment B,"Rohtak, Bihar",157.192.133.104,Log Data,Alert Data,Server
2021-04-14 05:01:46,104.22.216.119,62.181.237.91,51333,63788,ICMP,1119,Control,DNS,Beatae optio laudantium delectus quas necessitatibus dolorem. Fuga a aliquam deleniti explicabo illo. Quae tenetur nisi dicta repudiandae occaecati deserunt.,IoC Detected,92.91,Alert Triggered,Malware,Known Pattern A,Logged,Low,Kabir Kalita,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/32.0.802.0 Safari/532.1",Segment C,"Etawah, Kerala",153.57.13.58,Log Data,Alert Data,Server
2023-01-30 01:04:24,141.190.75.153,43.192.41.104,46775,42933,ICMP,557,Control,HTTP,Rerum beatae ex optio fugit ipsa sapiente. Sed modi pariatur voluptas. Quidem possimus corporis consectetur nostrum dolores nesciunt.,IoC Detected,77.71,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Aradhya Rattan,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/42.0.888.0 Safari/536.0",Segment A,"Nagaon, Goa",87.180.120.54,Log Data,Alert Data,Server
2020-12-19 02:07:47,113.103.1.157,7.6.220.183,36976,40841,ICMP,1176,Control,DNS,Consequuntur aperiam enim a. Maiores distinctio consequatur voluptate esse sunt. Vitae quo vero earum consectetur maxime.,IoC Detected,73.99,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Yuvaan Chana,Mozilla/5.0 (Android 4.4.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,Segment A,"Pimpri-Chinchwad, Assam",31.230.170.41,Log Data,Alert Data,Firewall
2021-06-03 00:55:40,10.2.209.180,196.35.57.227,37534,6291,UDP,405,Control,HTTP,"Totam unde totam enim. Facere nemo eveniet impedit aliquam tempore voluptas architecto.
Optio at ullam blanditiis accusantium eveniet assumenda. Fuga et totam dicta. Magni inventore sunt delectus.",IoC Detected,86.99,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Manikya Bassi,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.16.1 (KHTML, like Gecko) Version/5.0 Safari/531.16.1",Segment C,"Tumkur, West Bengal",162.176.196.60,Log Data,Alert Data,Firewall
2020-05-04 06:08:08,140.141.190.68,217.126.64.6,26918,40717,UDP,299,Data,HTTP,"Tempore consectetur sed. Nam beatae maxime deserunt inventore debitis.
Fugiat sit ullam quidem debitis ipsa iure. Commodi similique a cupiditate alias.",IoC Detected,67.09,Alert Triggered,DDoS,Known Pattern A,Logged,High,Stuvan Gill,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/23.0.893.0 Mobile/83C457 Safari/532.1",Segment A,"Thiruvananthapuram, Andhra Pradesh",13.194.157.20,Log Data,Alert Data,Server
2023-04-28 03:24:24,53.231.162.247,96.63.173.24,15027,59283,UDP,416,Data,HTTP,Quis perspiciatis ipsum vero mollitia quo blanditiis. Mollitia cumque quos voluptate itaque magnam.,IoC Detected,42.4,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Trisha Seshadri,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4529-05-21 10:20:42 Firefox/3.8,Segment C,"Indore, Madhya Pradesh",185.46.178.1,Log Data,Alert Data,Server
2022-03-19 18:56:12,30.81.245.127,211.188.209.189,48653,31299,TCP,176,Data,DNS,Sequi cum iure perspiciatis dolor. Exercitationem molestias eum itaque ex aperiam.,IoC Detected,80.31,Alert Triggered,Malware,Known Pattern A,Ignored,High,Zoya Subramaniam,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),Segment C,"Bidhannagar, Tripura",69.196.185.115,Log Data,Alert Data,Firewall
2020-07-31 08:47:03,57.58.64.183,149.69.255.219,54385,10341,ICMP,1404,Control,DNS,"Culpa labore animi autem ratione a quod iusto. Enim asperiores culpa incidunt commodi. Odit eaque sunt sint ut suscipit.
Nemo temporibus magni quia consequatur. Qui impedit libero.",IoC Detected,72.54,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Jayan Wagle,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.0),Segment C,"Sagar, Chhattisgarh",212.202.153.67,Log Data,Alert Data,Server
2023-06-15 03:15:42,110.235.45.229,73.61.88.160,32245,53334,TCP,1421,Control,HTTP,"Ex fuga totam illum nam vel incidunt.
Alias iusto error quis aliquid pariatur. Distinctio molestiae sit.
Dolor nam quasi maiores nihil. Nisi accusamus culpa officiis nihil nobis.",IoC Detected,44.62,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Jayesh Mander,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/39.0.809.0 Safari/535.2",Segment B,"Gwalior, Sikkim",91.127.75.32,Log Data,Alert Data,Firewall
2020-11-10 03:21:16,133.69.2.7,1.120.46.81,60016,29152,ICMP,1339,Data,FTP,"Quasi odio inventore.
Earum aliquam dicta provident eveniet quas.",IoC Detected,38.49,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Arhaan Boase,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9 rv:4.0; ia-FR) AppleWebKit/533.24.2 (KHTML, like Gecko) Version/5.1 Safari/533.24.2",Segment A,"Jalgaon, Andhra Pradesh",186.247.205.210,Log Data,Alert Data,Server
2022-01-16 00:42:00,207.116.67.102,210.164.213.245,33582,30969,ICMP,833,Control,DNS,Culpa unde laboriosam expedita harum officiis iste sapiente. Unde cumque molestias laudantium vel nemo sapiente.,IoC Detected,16.62,Alert Triggered,DDoS,Known Pattern A,Logged,High,Ritvik Mallick,Opera/8.25.(X11; Linux i686; ca-ES) Presto/2.9.175 Version/10.00,Segment B,"Hajipur, Bihar",41.139.25.175,Log Data,Alert Data,Server
2023-07-10 14:35:09,88.182.173.228,87.48.152.176,30461,29775,ICMP,881,Control,FTP,"Velit eius autem ea earum. Commodi vero enim maxime sequi ut nihil.
Mollitia nobis cupiditate labore animi. Numquam impedit dolores.",IoC Detected,1.56,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Tara Mani,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),Segment C,"Sangli-Miraj & Kupwad, Goa",49.226.192.174,Log Data,Alert Data,Firewall
2020-06-11 13:23:37,181.68.81.172,218.241.19.47,5190,56427,TCP,903,Data,HTTP,"Nam dicta ullam.
Aut sequi repudiandae temporibus corporis mollitia doloribus temporibus. Necessitatibus minus occaecati quasi ut.
Sed officia corrupti autem doloremque.",IoC Detected,3.99,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Lakshit Madan,Mozilla/5.0 (Windows NT 5.0; unm-US; rv:1.9.0.20) Gecko/7076-06-05 00:56:29 Firefox/11.0,Segment C,"Bihar Sharif, Meghalaya",128.158.90.230,Log Data,Alert Data,Server
2023-06-28 04:49:12,140.23.192.246,14.107.46.163,29690,27478,UDP,662,Data,DNS,"Consectetur repudiandae tempora fuga molestiae. Deleniti cupiditate repudiandae quia tempora similique.
At incidunt iusto. Temporibus sint quos aperiam rerum earum voluptatum.",IoC Detected,42.83,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Vardaniya Sarma,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),Segment B,"Arrah, Punjab",199.181.53.16,Log Data,Alert Data,Server
2020-07-14 04:39:23,85.15.51.247,50.44.107.55,47876,57481,UDP,1252,Control,DNS,Dolorem ea voluptatum. Nam minus illo corrupti ab alias.,IoC Detected,63.38,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Kiara Banerjee,Opera/9.42.(X11; Linux x86_64; ast-ES) Presto/2.9.177 Version/12.00,Segment A,"Chennai, Arunachal Pradesh",207.147.238.84,Log Data,Alert Data,Firewall
2021-06-25 23:43:37,119.90.244.180,194.65.95.171,57218,32957,ICMP,971,Data,FTP,Quis provident iure sint similique blanditiis explicabo. Magni magni rerum expedita. Et provident quisquam aut.,IoC Detected,24.43,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Samiha Badami,Opera/8.15.(Windows CE; hu-HU) Presto/2.9.175 Version/10.00,Segment C,"Rajpur Sonarpur, Assam",86.22.207.160,Log Data,Alert Data,Server
2022-04-20 11:10:49,11.101.67.186,164.236.106.209,16648,3231,TCP,1057,Data,HTTP,Accusantium rem debitis quia a mollitia. Magni repellendus expedita officia. Culpa commodi alias maxime.,IoC Detected,30.02,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Yashvi Agarwal,Opera/9.62.(Windows NT 5.01; so-DJ) Presto/2.9.168 Version/12.00,Segment C,"Katni, Kerala",177.69.248.9,Log Data,Alert Data,Firewall
2021-03-13 22:04:03,65.73.16.73,25.102.243.111,50422,29477,UDP,324,Control,DNS,Qui dolore aliquid rerum aperiam. Occaecati incidunt aspernatur non temporibus. Suscipit in eius beatae.,IoC Detected,53.85,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Tiya Yohannan,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/57.0.863.0 Safari/531.1",Segment B,"Gandhidham, Andhra Pradesh",140.101.196.253,Log Data,Alert Data,Server
2021-01-29 07:15:30,116.243.133.139,48.147.122.181,39725,9194,TCP,974,Control,FTP,"Amet praesentium quas. Error vero fuga sunt nemo eveniet aliquam.
Placeat explicabo ut sequi aliquid. Doloremque quae commodi cum odit iure dolores eaque. Saepe inventore laboriosam in.",IoC Detected,45.99,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Lagan Sachar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:3.0; wae-CH) AppleWebKit/534.25.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.25.1",Segment C,"Ahmedabad, Goa",86.134.45.221,Log Data,Alert Data,Server
